symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore,next_1d_log_return
SHEL,2025-04-20 23:00:00-05:00,-0.005996287799330147,0.029786594279287204,0.041230477911873065,0.034023797680442426,-0.8820123197651285,0.008011085348762045
SHEL,2025-04-21 23:00:00-05:00,0.008043259953440796,0.017804174342573198,0.0420529873964679,0.034088942772282006,-0.5754744091581262,-0.010178863201767804
SHEL,2025-04-22 23:00:00-05:00,-0.010127233898090782,-0.008148733177825274,0.027556663577332996,0.033941188394513246,-0.4834897369841013,0.008335867124333145
SHEL,2025-04-23 23:00:00-05:00,0.008370707204832462,0.006187151105502053,0.015930092734653734,0.03380236001677665,-0.5280345595560476,0.012375063116637053
SHEL,2025-04-24 23:00:00-05:00,0.012451951047191656,0.010587724481619265,0.012607629068601911,0.03398190475458836,-1.0207486406067423,0.0024264573063814986
SHEL,2025-04-27 23:00:00-05:00,0.002429403536396535,0.023407133285066273,0.02119101685881919,0.03401178915699803,-0.9228610755217198,-0.007754862509888281
SHEL,2025-04-28 23:00:00-05:00,-0.007724871140005862,0.007071544027305032,0.005217224398738063,0.03390346701080252,-1.0562236352341077,-0.015847652168761064
SHEL,2025-04-29 23:00:00-05:00,-0.015722738860531993,-0.020953418973175486,-0.0004650189764426882,0.03398309471698663,-0.5969514202791527,0.004950459848954239
SHEL,2025-04-30 23:00:00-05:00,0.004962733620558657,-0.018479181736356987,-0.003843130604980982,0.03406595105666668,-0.8180795720104721,0.027999334126238777
SHEL,2025-05-01 23:00:00-05:00,0.028394999639950624,0.01724922069196011,0.0118433198565433,0.03378571044062096,-0.025777742628412294,-0.02307320028845209
SHEL,2025-05-04 23:00:00-05:00,-0.02280904950426832,0.009925528207611833,-0.013632150059461057,0.02875256476208643,-0.6142312144841705,-0.00030725647471985647
SHEL,2025-05-05 23:00:00-05:00,-0.00030720927628336003,0.0046295608193061,-0.006258647518374794,0.027916525660281882,-0.7254383529029719,-0.0007683429563902443
SHEL,2025-05-06 23:00:00-05:00,-0.000768047856525067,-0.023859550474306435,0.008839836873169915,0.025974256688687546,-0.7350695050015001,0.0004611732593879349
SHEL,2025-05-07 23:00:00-05:00,0.0004612796161245214,-0.0006142374506157289,0.004321016451675375,0.0210403717469503,-0.6752381104310736,0.016307543632641665
SHEL,2025-05-08 23:00:00-05:00,0.016441237372456063,0.01612906537289538,-0.00735291688630757,0.014570033795020088,-0.12681953539843005,0.003470826849444733
SHEL,2025-05-11 23:00:00-05:00,0.0034768571436381013,0.020445752145330953,0.019348751347323168,0.012257140570838074,0.731492239036186,0.018360216249334056
SHEL,2025-05-12 23:00:00-05:00,0.01852980130254034,0.0388751972204302,0.03855613524647028,0.012694515438273133,-0.8520839879657939,-0.007721026545134865
SHEL,2025-05-13 23:00:00-05:00,-0.007691295985699398,0.014210032693368069,0.03136042677761708,0.012960365264889835,-1.1469316306156008,0.004461746799564086
SHEL,2025-05-14 23:00:00-05:00,0.004471715211812333,0.015215531750635947,0.035494724277985945,0.012371933187626518,-1.630835722758595,-0.0008102356709298606
SHEL,2025-05-15 23:00:00-05:00,-0.0008099075186415172,-0.004061246159730358,0.01792020165367325,0.011994847251133011,-1.483770961573238,0.0007501499747084233
SHEL,2025-05-18 23:00:00-05:00,0.0007504314075685858,0.004411362642650296,0.01515453365117092,0.011858024766842543,-1.2324042388172505,-0.0007501499747084448
SHEL,2025-05-19 23:00:00-05:00,-0.0007498686825576639,-0.0008099075186415172,-0.004061246159730358,0.011790496411944486,-1.2979471661440072,-0.003910416147042083
SHEL,2025-05-20 23:00:00-05:00,-0.003902780426011998,-0.003902780426011998,-0.00025887150539583015,0.011541348030516685,-0.7075128866902959,-0.006197586621045196
SHEL,2025-05-21 23:00:00-05:00,-0.006178421194652617,-0.010799415786141742,-0.010858850806331644,0.011577973388306283,-0.27028339739507745,0.005293178673318044
SHEL,2025-05-22 23:00:00-05:00,0.005307212293445662,-0.004803251410167686,-0.004803251410167686,0.011322705095499083,-0.6593485533197688,0.005865016534969939
SHEL,2025-05-26 23:00:00-05:00,0.005882249418357022,0.004972932776086125,0.00030008748273502306,0.011373013115396147,-0.8821528530048945,-0.009794460963496704
SHEL,2025-05-27 23:00:00-05:00,-0.009746651447511079,0.001364664553186179,-0.008706148598496055,0.011464207762611164,-0.6113857563172967,0.006038731855724616
SHEL,2025-05-28 23:00:00-05:00,0.006057001754095737,0.0021115135388178885,0.0012056056383660252,0.010807781756838856,-0.13192497238366868,-0.003316712562536826
SHEL,2025-05-29 23:00:00-05:00,-0.003311218347348266,-0.007047490810536683,0.00409411160809392,0.010850247392263193,-0.1674167558244464,0.018403934738937176
SHEL,2025-06-01 23:00:00-05:00,0.018574330860444466,0.02135068677351426,0.017345220789673377,0.009743107122964053,0.26348655233496454,0.005618071126141224
SHEL,2025-06-02 23:00:00-05:00,0.0056338820828896186,0.020921135002570423,0.017094023075543197,0.00797141682623644,0.04180584281022744,-0.008290386335970689
SHEL,2025-06-03 23:00:00-05:00,-0.008256115853742418,0.015856012902642158,0.018624959422104848,0.008315066319344535,1.0327933000173402,0.0038576200597406126
SHEL,2025-06-04 23:00:00-05:00,0.003865070252927705,0.0011860076013354703,0.016405645672942892,0.008292280954588106,-0.17094450483176526,0.007229895618895018
SHEL,2025-06-05 23:00:00-05:00,0.007256094414352043,0.00280104495892175,0.02718200490192335,0.008345954686669125,-0.8174928688894678,0.003522225351191501
SHEL,2025-06-08 23:00:00-05:00,0.0035284356761511315,0.014716984928365262,0.012008961253855865,0.0077086331459335165,-0.5786150982416375,0.0258853949456429
SHEL,2025-06-09 23:00:00-05:00,0.026223331353140367,0.037316941799195424,0.032728934536397025,0.009407847987633144,2.5816890394397958,0.013752099234460037
